,Item_Identifier,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1889,923,1,0.041629595,6,37.3164,2,1,1,282.8273672701225
1890,888,1,0.111199491,1,64.0826,6,1,1,806.4952293385927
1891,1151,1,0.043941955,13,182.295,3,2,2,3365.233526669992
1892,1103,1,0.0,13,105.9622,8,0,1,1809.742473854602
1893,22,1,0.0,4,99.3042,8,0,1,1730.1928766446204
1894,446,1,0.133171307,6,97.641,4,0,0,396.0928521520482
1895,881,1,0.089452302,4,262.7594,6,1,1,3932.593392029061
1896,790,2,0.053847216,6,86.8856,8,0,1,1469.431888884807
1897,731,1,0.069382034,1,219.6166,3,2,2,3923.5645621029926
1898,314,1,0.059687962,13,99.47,2,1,1,1218.5760319197275
1899,631,1,0.08789759,13,218.3798,7,1,1,3290.2299359976505
1900,1215,2,0.160104378,5,195.7478,9,0,1,3036.193564102332
1901,1467,0,0.116404843,8,264.6884,0,2,0,2611.9669011448827
1902,1379,1,0.145045421,9,60.0194,4,0,0,-224.4297367838666
1903,731,1,0.069207981,1,219.5166,9,0,1,3535.0993944053153
1904,1277,1,0.045162424,8,141.3838,2,1,1,1890.4164471997951
1905,122,1,0.135733218,7,172.7422,8,0,1,2640.4034262050022
1906,1406,1,0.059202419,11,239.3538,5,2,3,5195.58362961643
1907,566,1,0.051424565,13,258.162,1,2,1,3572.6026021847847
1908,812,2,0.053621283,3,198.7742,8,0,1,3215.3200113857447
1909,1251,1,0.025181597,8,150.2734,7,1,1,2334.2420059513524
1910,1433,1,0.03067961,11,178.066,2,1,1,2480.260071153578
1911,821,2,0.052782711,0,170.3764,0,2,0,1337.7379491856236
1912,767,2,0.16056791,3,256.4014,1,2,1,3406.5915210211724
1913,619,1,0.063175326,2,131.2626,8,0,1,2116.975433630793
1914,780,2,0.014446383,6,242.9512,2,1,1,3566.5020678317633
1915,572,1,0.227609738,6,186.0898,4,0,0,1612.8917991476774
1916,1515,0,0.026256897,9,182.6976,0,2,0,1485.1821264160758
1917,720,2,0.044764726,6,118.8808,5,2,3,3393.3389564762547
1918,993,2,0.035578149,13,112.6518,7,1,1,1762.5421837572017
1919,475,2,0.237725726,5,54.964,4,0,0,-408.4904388537964
1920,594,2,0.122466933,6,113.0544,8,0,1,1763.8125884674523
1921,147,2,0.030944625,6,123.5072,8,0,1,2085.724331843057
1922,153,1,0.065315421,4,147.176,7,1,1,2236.579049036511
1923,1044,1,0.012546822,13,139.918,5,2,3,3727.679530118301
1924,1410,1,0.009774419,11,212.856,6,1,1,3274.5456062010026
1925,1431,1,0.016210706,8,105.8596,8,0,1,1783.2776040376862
1926,1202,2,0.026478367,0,141.9128,3,2,2,2816.320777427135
1927,670,4,0.092492086,3,251.0408,2,1,1,3635.764614995731
1928,694,2,0.008566545,10,74.9038,8,0,1,1355.1324486118174
1929,957,1,0.075485441,0,122.3388,1,2,1,1429.1861323755961
1930,185,2,0.056978251,6,224.4088,6,1,1,3430.5772491261323
1931,316,1,0.202948268,3,94.7778,0,2,0,-124.23914097163083
1932,96,1,0.036382541,4,221.0482,9,0,1,3617.8953431739546
1933,1034,2,0.011423298,13,74.6038,6,1,1,1155.989457052906
1934,875,0,0.05360606,6,184.3292,5,2,3,4326.148737818125
1935,355,1,0.102972092,3,102.899,5,2,3,3020.01695154192
1936,1089,2,0.105740196,5,143.3812,2,1,1,1860.3913653474392
1937,1268,1,0.099912316,9,186.8898,8,0,1,2904.797864492882
1938,857,1,0.042158587,13,90.8462,2,1,1,1107.3457964024178
1939,100,1,0.01936859,7,40.0164,6,1,1,588.0085227108652
1940,1285,1,0.027001133,9,98.9726,2,1,1,1259.2964333871105
1941,323,2,0.031623019,3,97.87,2,1,1,1288.023413440928
1942,251,1,0.055210913,5,108.0254,3,2,2,2210.686020092521
1943,971,2,0.058512492,5,84.2908,3,2,2,1861.8042649450967
1944,1284,1,0.013176896,9,55.9614,6,1,1,830.1221486189233
1945,973,2,0.076720455,13,35.8558,8,0,1,625.5340878968036
1946,1055,1,0.04779447,1,217.3166,5,2,3,4888.374937335813
1947,960,2,0.0,10,182.1292,7,1,1,2908.2144320933708
1948,254,2,0.0,6,198.5768,0,2,0,1864.7250884847535
1949,1459,1,0.038474607,9,34.89,6,1,1,457.4531792369653
1950,75,1,0.058422401,7,75.238,6,1,1,1071.0138562256097
1951,1384,3,0.0,11,142.5154,6,1,1,2265.608268296515
1952,900,1,0.055422895,4,222.3114,6,1,1,3359.841572378933
1953,753,1,0.069424963,10,52.4324,8,0,1,867.5249698738567
1954,806,2,0.013027225,6,116.7834,1,2,1,1476.6919771692842
1955,1036,1,0.046051414,0,124.602,4,0,0,962.8579401346269
1956,467,2,0.126255345,5,76.8354,5,2,3,2605.9778429601006
1957,895,2,0.029353119,13,107.2622,5,2,3,3227.499210672039
1958,173,1,0.012743738,10,38.6822,7,1,1,628.0482287293789
1959,257,1,0.055023254,0,108.2938,0,2,0,339.35673822971216
1960,538,2,0.062225629,0,166.4184,5,2,3,4113.787551464314
1961,140,1,0.042291451,7,122.7388,8,0,1,2018.7818478995591
1962,1340,1,0.034652619,9,119.9782,8,0,1,1971.9095824473725
1963,1530,1,0.015224339,9,144.647,3,2,2,2827.8971995501697
1964,124,1,0.0,14,196.3768,9,0,1,3282.070370171724
1965,823,1,0.174402008,4,51.9298,7,1,1,562.3374396080401
1966,348,2,0.096617312,4,44.1086,9,0,1,793.5792266077906
1967,934,2,0.034182922,13,166.6158,2,1,1,2334.2363825444027
1968,817,1,0.037591645,6,112.6886,1,2,1,1336.7799495126096
1969,338,2,0.06991841,0,162.9868,0,2,0,1199.6046837316821
1970,588,1,0.063714498,13,90.2488,4,0,0,387.30925318185746
1971,846,2,0.102835238,6,131.5968,1,2,1,1555.8588843479315
1972,499,1,0.163505748,6,89.5146,4,0,0,217.94398254440284
1973,346,1,0.063451474,15,126.5046,0,2,0,588.8323151708748
1974,1029,2,0.066935112,10,89.4514,0,2,0,38.99957198335642
1975,1014,2,0.066809761,13,41.7112,9,0,1,787.1780303306327
1976,260,2,0.06519584,4,78.3986,7,1,1,1199.4402037085597
1977,1520,1,0.017704532,8,210.8244,1,2,1,2887.2571642649514
1978,1444,1,0.013301702,11,105.028,5,2,3,3180.973047778092
1979,1016,2,0.06057989,0,100.5384,5,2,3,3085.196283978844
1980,349,2,0.03005585,4,88.1514,2,1,1,1137.7852201774772
1981,402,2,0.125079268,6,176.9028,5,2,3,4165.42933307821
1982,1020,2,0.082529103,5,34.1558,5,2,3,2008.4547401496425
1983,484,1,0.175359775,6,114.3834,2,1,1,1263.0601988271997
1984,520,1,0.0,6,61.7536,9,0,1,1191.454978779796
1985,671,2,0.065787291,10,169.7816,3,2,2,3177.868956820571
1986,1180,2,0.011043976,13,167.2842,2,1,1,2380.629089871237
1987,242,2,0.041241272,3,41.2454,6,1,1,608.4363767676659
1988,185,2,0.057311381,6,224.8088,2,1,1,3219.0276250800216
1989,1242,2,0.132357566,4,181.9608,0,2,0,1374.3003315567485
1990,52,1,0.037243966,14,165.2526,9,0,1,2735.731711340613
1991,724,2,0.06327325,2,153.1682,1,2,1,1964.6860245917428
1992,1318,1,0.080257683,9,172.7106,2,1,1,2317.4012285666226
1993,619,1,0.063303448,2,132.0626,7,1,1,2001.645704187967
1994,1413,1,0.024531894,9,178.7686,5,2,3,4313.044005454555
1995,1510,1,0.015437518,8,156.4604,1,2,1,2044.7889460317733
1996,642,1,0.025867549,5,148.1076,5,2,3,3847.594063889862
1997,1310,1,0.021662238,9,34.9874,6,1,1,489.0017567340219
1998,914,2,0.0122633,13,131.4284,8,0,1,2222.581097278148
1999,1380,1,0.047228313,11,110.7202,6,1,1,1621.769903191197
2000,1066,2,0.0,0,146.9444,3,2,2,2940.7872736824365
2001,734,1,0.146972598,10,256.333,4,0,0,2835.1458962430443
2002,559,1,0.007229947,0,48.3034,7,1,1,795.0859944126391
2003,1221,2,0.027611824,3,171.779,6,1,1,2652.035483338015
2004,1505,1,0.050418702,9,193.4162,9,0,1,3141.1142101634896
2005,1105,2,0.017061949,0,178.437,8,0,1,2960.4455257813242
2006,15,1,0.065382126,14,145.2128,1,2,1,1795.896416787853
2007,1476,1,0.041857932,8,189.6214,6,1,1,2861.8460334378815
2008,1392,1,0.120988121,9,164.7868,3,2,2,2965.275663395948
2009,263,1,0.135620265,6,170.8106,1,2,1,2083.442952144328
2010,97,1,0.07747657,7,171.408,4,0,0,1641.097299467759
2011,1301,1,0.020239317,9,258.5962,7,1,1,4027.1913018582973
2012,327,1,0.038404703,6,117.1492,0,2,0,496.8074836157864
2013,56,1,0.105023222,4,40.6138,1,2,1,112.80207175265991
2014,1089,2,0.105308924,5,141.6812,9,0,1,2288.044360693483
2015,1420,1,0.175184487,8,184.9608,8,0,1,2747.6665683995357
2016,329,2,0.053263687,15,44.606,9,0,1,860.6319590574067
2017,779,1,0.041738399,5,108.6912,8,0,1,1795.9384485535752
2018,881,1,0.089650666,4,259.8594,7,1,1,3941.413817353651
2019,1212,2,0.256919126,3,48.035,0,2,0,-918.6120040046898
2020,871,1,0.050041563,4,156.3288,9,0,1,2578.1216688279414
2021,240,2,0.073025471,13,119.0098,7,1,1,1807.4982103891762
2022,1167,2,0.0,5,185.0266,9,0,1,3139.019418355422
2023,514,2,0.100155997,6,125.7388,6,1,1,1817.8819996891239
2024,1041,1,0.076841095,6,42.6086,6,1,1,521.8410173087427
2025,1226,2,0.037948091,6,105.9964,5,2,3,3198.202804474927
2026,830,1,0.081787519,1,174.937,8,0,1,2764.4081753177857
2027,662,1,0.113246012,0,52.7956,6,1,1,631.2602036982948
2028,336,1,0.107368929,13,183.0634,5,2,3,4248.386961473906
2029,981,2,0.024970259,6,218.1508,1,2,1,3032.736719454
2030,1082,1,0.099524363,13,107.328,3,2,2,2105.4350725040763
2031,978,2,0.042618956,4,117.3782,8,0,1,1963.333004884525
2032,326,2,0.005503734,6,169.779,5,2,3,4256.456057326014
2033,1504,1,0.148044603,8,105.9938,6,1,1,1380.9813845587537
2034,204,1,0.0,13,151.7998,3,2,2,2975.5544521900165
2035,720,2,0.044982556,6,116.1808,8,0,1,1941.2651347946871
2036,156,1,0.054860542,6,129.7994,5,2,3,3518.313525366768
2037,83,1,0.097258937,4,55.993,7,1,1,764.0670271925583
2038,459,2,0.044081944,5,60.1194,3,2,2,1515.8082581661756
2039,1242,2,0.079061378,4,182.8608,6,1,1,2736.5653218981547
2040,1402,1,0.014219927,9,147.4418,6,1,1,2251.2366346391254
2041,228,1,0.139336364,5,148.5392,1,2,1,1732.1196403541003
2042,51,1,0.084312514,7,109.1596,2,1,1,1338.6818565236877
2043,102,3,0.010712295,7,148.9392,5,2,3,3959.3729517570173
2044,811,2,0.109993108,0,122.3098,2,1,1,1534.749032766816
2045,937,1,0.111904005,0,33.9874,2,1,1,120.2127486420502
2046,55,1,0.019127291,14,185.424,3,2,2,3467.4061854564206
2047,91,1,0.041668881,7,190.4872,8,0,1,3075.190562482201
2048,394,2,0.08783053,5,158.263,6,1,1,2347.654059392545
2049,1351,1,0.008681751,9,121.1756,3,2,2,2475.5904408574524
2050,1000,1,0.064131575,5,154.563,2,1,1,2070.761295255361
2051,1061,2,0.1432701,6,88.0514,3,2,2,1775.5324002053385
2052,1378,1,0.071280135,8,44.8086,7,1,1,613.2418348633901
2053,159,1,0.084623634,15,168.6158,7,1,1,2524.0391049849823
2054,1257,1,0.032719454,8,194.2162,3,2,2,3574.722157519185
2055,377,2,0.026353021,3,41.6138,6,1,1,637.6026536738759
2056,459,2,0.043903102,5,62.1194,8,0,1,1105.7419416568068
2057,1200,3,0.069892283,13,226.3694,4,0,0,2558.4029046231967
2058,1215,2,0.160180036,5,195.5478,7,1,1,2851.0786504463604
2059,1379,1,0.083310458,9,61.7194,2,1,1,583.5132828371402
2060,159,1,0.084796386,15,166.7158,3,2,2,3063.2421680455873
2061,1348,1,0.027064283,9,176.3396,6,1,1,2680.194673521132
2062,486,2,0.084723678,13,230.6668,5,2,3,5060.553303855805
2063,422,2,0.071452562,6,61.0536,8,0,1,1042.0143481337032
2064,887,2,0.076759076,13,115.6518,8,0,1,1868.8399858571952
2065,8,2,0.019196373,14,50.3692,6,1,1,776.5175957749807
2066,769,1,0.08473758,5,39.3796,6,1,1,462.7717599654975
2067,541,1,0.052302143,5,57.9588,6,1,1,809.2680420128486
2068,950,2,0.010935766,10,110.0544,9,0,1,1949.6817768927622
2069,1028,2,0.076591246,4,196.3794,2,1,1,2736.51020089902
2070,863,4,0.14689096,5,141.2838,9,0,1,2284.086794646252
2071,1090,2,0.022516587,6,228.2036,3,2,2,4160.248700077968
2072,789,2,0.101142513,5,154.0656,0,2,0,996.5927589572702
2073,1351,1,0.008695437,9,121.1756,2,1,1,1634.9711695096184
2074,878,1,0.141463034,1,130.0994,3,2,2,2406.93384650806
2075,1230,2,0.115178912,0,187.824,4,0,0,1863.3767854565617
2076,351,2,0.159843921,6,62.2194,3,2,2,1353.9032518575837
2077,1064,1,0.0,13,175.037,5,2,3,4295.307835239978
2078,1394,1,0.092104198,11,185.6608,7,1,1,2767.2176472713204
2079,1441,1,0.135346732,9,98.37,7,1,1,1337.4301914594716
2080,1062,1,0.0,6,106.528,2,1,1,1428.731437420979
2081,991,2,0.058032403,6,236.5564,6,1,1,3608.377584024508
2082,838,1,0.044839188,13,108.257,0,2,0,332.7034608670224
2083,626,2,0.132777749,0,150.7366,0,2,0,899.7836171724703
2084,1533,1,0.058132207,8,102.899,8,0,1,1665.4939033158416
2085,1500,1,0.017035555,8,112.5228,6,1,1,1702.9389709159204
2086,1015,2,0.082000475,1,173.9054,3,2,2,3222.031485596398
2087,1524,1,0.054979611,8,36.9874,6,1,1,462.843163293398
2088,1042,2,0.040006739,6,188.6188,3,2,2,3515.1128596059743
2089,1081,2,0.094443441,6,84.3882,9,0,1,1413.151771013419
2090,1487,1,0.055569647,9,143.0496,5,2,3,3703.8719875109236
2091,1278,1,0.0,9,251.5066,6,1,1,3896.8084523842326
2092,1070,2,0.038468382,6,110.957,1,2,1,1340.0776420466468
2093,666,1,0.072867754,6,191.653,6,1,1,2853.4527084759466
2094,495,2,0.055831398,0,50.5666,7,1,1,784.0994890703682
2095,879,2,0.062576446,0,89.9514,2,1,1,1109.8714779700595
2096,383,1,0.0,13,115.1834,9,0,1,2016.1475169729256
2097,54,1,0.087272074,7,151.9682,2,1,1,2000.1616073796076
2098,399,2,0.050706432,3,150.9024,3,2,2,2921.3010640490884
2099,1528,1,0.025993608,9,179.3976,9,0,1,2963.649472996205
2100,703,1,0.0,5,122.1098,3,2,2,2517.43285871013
2101,20,1,0.030789262,14,142.5154,6,1,1,2156.787267317415
2102,485,1,0.028463,13,89.9146,9,0,1,1573.6725354070527
2103,667,1,0.015560368,6,185.6266,8,0,1,3037.8374691591316
2104,825,2,0.105230981,5,213.0218,7,1,1,3220.1394738736217
2105,370,2,0.046634759,3,153.5998,8,0,1,2528.981244866805
2106,1399,1,0.012165821,8,48.9034,3,2,2,1345.2062103132057
2107,326,2,0.005541732,6,168.679,7,1,1,2702.0255299041155
2108,178,1,0.117635456,13,192.5136,8,0,1,2970.4592830282754
2109,980,2,0.094108819,5,188.1214,7,1,1,2849.324607841482
2110,802,2,0.034481025,0,99.4726,7,1,1,1577.7777384008518
2111,1036,1,0.0,0,128.102,1,2,1,1644.8876910202548
2112,823,1,0.174758034,4,52.7298,3,2,2,1143.2689243151667
2113,740,1,0.035788153,1,216.7166,2,1,1,3094.1911076960696
2114,762,1,0.046445455,6,51.0692,1,2,1,363.18823470870234
2115,567,1,0.062988626,0,76.1354,0,2,0,-178.38701147399775
2116,850,1,0.131504228,0,152.5024,8,0,1,2332.5532711629808
2117,1527,1,0.077354192,8,57.293,9,0,1,977.5082060412478
2118,625,2,0.042128684,13,53.264,3,2,2,1400.351994056885
2119,88,1,0.114936679,14,162.7236,1,2,1,1984.3445208369967
2120,1235,2,0.057174261,6,244.3512,7,1,1,3782.590179121491
2121,1009,1,0.058080284,10,154.5314,6,1,1,2291.27854968751
2122,1113,2,0.106235129,0,181.7634,5,2,3,4271.887950659438
2123,1257,1,0.032428906,8,193.9162,5,2,3,4538.7057747603985
2124,339,1,0.044859477,3,167.0842,2,1,1,2308.4519628804564
2125,482,2,0.046173643,4,45.3744,3,2,2,1283.7076564734652
2126,667,1,0.015547419,6,183.3266,1,2,1,2475.389647094189
2127,1403,1,0.006797978,11,121.373,2,1,1,1638.108193721153
2128,223,1,0.071083489,13,207.4612,5,2,3,4690.583171902488
2129,1009,1,0.058419856,10,155.4314,2,1,1,2087.502641646719
2130,1400,0,0.017027667,9,98.241,7,1,1,1500.1020031743597
2131,1503,1,0.05541758,9,120.5124,0,2,0,502.8609302784214
2132,1011,1,0.031256911,6,109.9228,1,2,1,1302.0695369680016
2133,727,1,0.090041548,6,198.211,9,0,1,3162.1363875307716
2134,567,1,0.037785521,0,73.3354,3,2,2,1702.4197864268926
2135,621,2,0.100537777,10,151.3366,4,0,0,1314.58569329486
2136,1168,1,0.041164623,6,117.7466,5,2,3,3341.6922339070443
2137,566,1,0.051467395,13,259.662,8,0,1,4122.544912046683
2138,1162,2,0.0296204,0,66.1142,7,1,1,1062.322132710974
2139,431,1,0.056077574,12,52.1982,8,0,1,887.6260911340123
2140,688,2,0.053514971,6,165.6526,5,2,3,4107.201419299882
2141,969,1,0.034723727,4,250.475,1,2,1,3487.5191356952164
2142,289,1,0.099167136,13,113.1544,5,2,3,3174.31366762803
2143,628,2,0.159365721,10,157.2946,2,1,1,1986.0419955239845
2144,576,2,0.103579347,3,106.3622,5,2,3,3105.02537215317
2145,1253,1,0.0,8,147.5392,6,1,1,2279.681661209674
2146,339,1,0.078101381,3,164.8842,4,0,0,1540.628482003497
2147,1312,1,0.052583676,9,188.653,9,0,1,3065.6034931117974
2148,13,1,0.058054117,4,247.1802,1,2,1,3408.3303774190053
2149,163,2,0.030921784,4,255.2672,6,1,1,3957.5929120323635
2150,1089,2,0.105358689,5,142.1812,7,1,1,2113.87134506793
2151,78,1,0.034375656,7,115.3834,1,2,1,1391.647687854444
2152,678,2,0.026519826,3,94.712,8,0,1,1642.3188221054997
2153,821,2,0.031534752,0,171.1764,8,0,1,2826.4386936694186
2154,935,1,0.173505976,13,104.7964,5,2,3,2911.5468590911546
2155,1065,1,0.048772858,1,61.4194,6,1,1,867.8884881711574
2156,1416,1,0.015648745,9,183.7608,5,2,3,4405.667305169169
2157,1228,1,0.076307719,15,194.282,2,1,1,2653.426116563019
2158,993,2,0.035706979,13,112.9518,2,1,1,1495.4748344303798
2159,1287,1,0.012635456,8,37.1506,6,1,1,539.3847883562057
2160,1124,0,0.102262749,3,181.6292,7,1,1,2665.8805814535026
2161,1455,3,0.054640876,8,56.393,8,0,1,1017.6926244745846
2162,1138,1,0.0,6,168.15,4,0,0,1709.545812308358
2163,191,2,0.105827874,4,86.6856,0,2,0,-51.98621634733627
2164,851,1,0.138554192,3,46.4376,5,2,3,2075.2618964620024
2165,891,1,0.022552069,10,141.6812,3,2,2,2775.7224327659296
2166,1103,1,0.007568411,13,105.8622,7,1,1,1667.8915406328497
2167,404,4,0.072453062,13,37.719,4,0,0,-338.85188634179144
2168,408,1,0.038110748,10,62.6826,2,1,1,684.7570759628056
2169,1502,1,0.0,8,240.288,5,2,3,5312.289622376564
2170,95,1,0.061089829,14,150.4024,6,1,1,2227.7486746941745
2171,1011,1,0.031277029,6,110.1228,6,1,1,1649.9363155612236
2172,1099,2,0.037675391,5,166.0526,3,2,2,3168.276490590608
2173,920,2,0.042768081,10,184.795,7,1,1,2878.288657752581
2174,276,1,0.050495866,3,118.7124,3,2,2,2387.2137674286714
2175,622,2,0.033549054,5,73.7354,6,1,1,1120.1941905975727
2176,1300,1,0.129928494,9,175.737,8,0,1,2680.314710252723
2177,230,2,0.018881709,6,222.0772,3,2,2,4081.171973864216
2178,769,1,0.084683076,5,42.9796,1,2,1,174.12534751031035
2179,801,2,0.294472634,1,34.1874,4,0,0,-826.2137135338131
2180,1165,1,0.122631339,4,263.9226,4,0,0,2996.6538034073565
2181,107,1,0.044253583,14,188.553,2,1,1,2632.6655052752203
2182,701,1,0.128169935,3,209.827,2,1,1,2829.5612959936975
2183,609,2,0.067076811,13,260.0304,8,0,1,4136.257698673373
2184,1356,1,0.126281351,8,123.373,3,2,2,2313.282835640197
2185,566,1,0.0,13,260.762,5,2,3,5635.871749345922
2186,1268,1,0.167232734,9,185.8898,0,2,0,1335.5237695350838
2187,26,1,0.166345741,14,241.5512,5,2,3,5062.253740002521
2188,264,1,0.117017229,13,185.1266,3,2,2,3296.9755086791383
2189,784,1,0.024575567,1,104.3332,7,1,1,1634.3345762077638
2190,1135,2,0.048281966,4,49.6376,9,0,1,951.5955091837022
2191,426,1,0.06094699,0,236.2616,3,2,2,4201.7641110962495
2192,1100,2,0.022094166,6,247.4092,2,1,1,3619.257871790852
2193,753,1,0.06936719,10,50.0324,1,2,1,303.5955990339012
2194,202,1,0.052192414,6,78.7986,3,2,2,1760.051961181297
2195,1023,1,0.17205066,13,125.7704,2,1,1,1430.7344871603414
2196,1204,2,0.038115681,4,96.7726,1,2,1,1120.753920546993
2197,736,3,0.172675804,6,128.9652,5,2,3,3369.833435534294
2198,172,1,0.025475101,4,242.3538,6,1,1,3730.8632904386313
2199,440,0,0.136577368,13,126.7678,7,1,1,1749.6049493933556
2200,121,1,0.066203569,7,261.7278,7,1,1,4015.167829764312
2201,692,1,0.0,0,194.9452,5,2,3,4625.985272767252
2202,919,2,0.127925684,4,120.144,9,0,1,1917.9753716516625
2203,1083,1,0.059552178,13,243.417,0,2,0,2409.3815500761193
2204,393,1,0.006033353,5,188.3898,5,2,3,4511.049421997562
2205,1104,1,0.020800301,1,84.9566,3,2,2,1904.2871027680526
2206,838,1,0.026898064,13,109.057,3,2,2,2257.349755951982
2207,747,1,0.0,6,128.8678,1,2,1,1652.7063423187733
2208,582,2,0.056045843,2,232.83,5,2,3,5155.114148286297
2209,289,1,0.099566768,13,113.5544,1,2,1,1243.5377016643215
2210,1040,1,0.0,5,71.9038,5,2,3,2699.9419555568074
2211,1290,0,0.024331179,9,41.5454,8,0,1,733.9974148805672
2212,781,1,0.049853714,6,41.6138,0,2,0,-703.8407146303057
2213,292,1,0.053404955,5,57.9904,7,1,1,865.1619096362488
2214,259,1,0.159518279,4,208.8296,7,1,1,3036.834169564434
2215,1453,1,0.024421227,8,117.3492,9,0,1,2002.3997863411805
2216,135,1,0.034711182,7,116.3492,3,2,2,2373.6103842377797
2217,379,2,0.022547134,4,249.5092,9,0,1,4115.643675115109
2218,836,2,0.049363153,6,144.6102,3,2,2,2816.6503118764404
2219,1445,1,0.0,8,195.5794,2,1,1,2808.1308255194
2220,752,0,0.032102094,3,49.9008,8,0,1,864.9261141949837
2221,1493,1,0.098144795,9,209.627,5,2,3,4668.770952464966
2222,404,2,0.041549725,13,34.919,3,2,2,1118.33013316098
2223,111,1,0.075387039,7,234.4616,1,2,1,3176.245529685555
2224,257,1,0.032873353,0,106.2938,8,0,1,1785.9804155901552
2225,1418,1,0.024635077,9,146.1102,1,2,1,1868.0178609621498
2226,1481,1,0.025028093,9,150.4392,2,1,1,2061.578489692478
2227,1126,2,0.0,4,93.8436,6,1,1,1484.9456197911827
2228,1040,1,0.014751632,5,74.2038,3,2,2,1742.7837614771288
2229,944,3,0.0570359,13,54.5956,5,2,3,2395.1356092633137
2230,897,0,0.225662275,1,87.5856,4,0,0,50.23704057353734
2231,847,1,0.028937816,13,238.2222,6,1,1,3641.4196983258835
2232,190,2,0.157149885,4,239.5538,7,1,1,3554.712183835447
2233,717,2,0.033045919,2,52.3008,6,1,1,789.961664540484
2234,1006,2,0.059610971,0,167.3132,5,2,3,4126.566916378136
2235,206,2,0.031394866,3,51.964,3,2,2,1415.6754030012717
2236,222,2,0.094294233,13,213.7244,2,1,1,2975.052345322665
2237,795,1,0.156283906,2,195.3478,4,0,0,1879.323874718014
2238,649,2,0.01517532,10,249.9408,2,1,1,3670.631157788396
2239,1519,1,0.026674614,9,248.8776,7,1,1,3862.4779238052597
2240,556,2,0.085749906,6,153.4682,4,0,0,1378.4254871392545
2241,125,1,0.043749257,7,192.1846,1,2,1,2571.0561789597373
2242,1407,1,0.073368159,11,67.2142,8,0,1,1082.0270262703739
2243,726,1,0.013801277,5,64.3168,1,2,1,626.0062833754264
2244,1419,1,0.047171435,11,100.9016,9,0,1,1704.7147072775233
2245,315,2,0.066125732,15,81.196,1,2,1,827.8816953680594
2246,773,1,0.033366906,13,171.7422,2,1,1,2382.599974096886
2247,1092,1,0.039003613,13,148.1418,6,1,1,2219.1221006930577
2248,1357,1,0.061073374,9,255.5698,9,0,1,4092.6306128072574
2249,981,2,0.025092859,6,215.1508,3,2,2,3953.9891778411074
2250,1440,1,0.20473381,8,154.563,4,0,0,1147.70891360737
